id,first_name,last_name,gender
239098,Shashi (I),Kapoor,M
239174,Atif,Kaptan,M
240342,Vladimir,Kashpur,M
240357,Safak,Kasim,M
240420,Christoph,Kasperkovitz,M
240587,Abdulkhair,Kasymov,M
240763,Masaya,Kato,M
240803,Shingo,Katori,M
240959,Evan H.,Katz,M
241074,Takayuki,Katô,M
241188,Sam (I),Kaufman,M
241423,Hiroshi,Kawaguchi,M
241525,Keizo,Kawasaki,M
241835,Kostas,Kazakos,M
242479,Harry,Keenan,M
243028,Hiram,Keller,M
243733,Klaus,Kelterborn,M
243877,Matty (I),Kemp,M
244127,Vladimir,Kenigson,M
244622,Crauford,Kent,M
244715,Hulusi,Kentmen,M
245028,Georges,Kern,M
245064,Reginald,Kernan,M
245287,Norman,Kerry,M
246104,Marco,Khan,M
246138,Rashid (I),Khan,M
246410,Aleksandr,Kheruvimov,M
246892,Vinzenz,Kiefer,M
247211,Richard,Kiley,M
247481,Dong-hyeon,Kim,M
247557,In-kwon,Kim,M
247558,In-mun,Kim,M
247589,Jin Kyu,Kim,M
247656,Kyu-chul,Kim,M
247717,Sang Jung,Kim,M
247727,Se Jun,Kim,M
247730,Se-yeong,Kim,M
247760,Seung-woo,Kim,M
247987,Kaneta,Kimotsuki,M
248006,Ichirô,Kimura,M
248269,Charles (I),King,M
248329,Eddie (I),King,M
248341,Encke,King,M
248453,John C.,King,M
248763,Frank,Kingsley,M
249080,Güven,Kirac,M
249106,Bruno,Kirby,M
249113,David (I),Kirby,M
249214,Dieter,Kirchlechner,M
249507,Trond,Kirkvaag,M
249710,László I.,Kish,M
249982,Yuki,Kitazume,M
250165,Saulius,Kizas,M
250241,Kjell,Kjær,M
250583,Edwin,Klein,M
251264,Vladimír,Klos,M
251357,Brian,Klugman,M
251484,Budd,Knapp,M
252021,Pavel,Knorr,M
252132,John (II),Knox,M
252635,Andrew,Kochergin,M
253739,Esref,Kolçak,M
253932,Raavi,Kondala Rao,M
254046,Hyeong-jin,Kong,M
255644,Anatoli,Kotenyov,M
255762,Werner,Kotzerke,M
256106,Bohumil,Kovar,M
256405,John,Kozeluh,M
256546,Zoltán,Kozák,M
256918,Jirí,Krampol,M
257695,Josef,Kricenský,M
257855,Suri,Krishnamma,M
257982,Jan Tore,Kristoffersen,M
258851,Hardy,Krüger Jr.,M
258917,Bong-seo,Ku,M
259537,Arvo,Kukumägi,M
259690,Jarl,Kulle,M
260304,Yasuaki,Kurata,M
260374,Rei,Kurita,M
260506,Bill,Kurtis,M
260660,Barry,Kushner,M
261046,Igor,Kvasha,M
261155,Stanislaw,Kwasniak,M
261167,Nico,Kwerreveld,M
261617,Markku,Köngäs,M
261758,Detlev,Kügow,M
262016,Jean-Claude,La Marre,M
262699,Elio,Laciar,M
263275,Karl,Lagerfeld,M
263572,Ethan,Laidlaw,M
263797,Gary,Lakes,M
263836,Predrag,Lakovic,M
264002,Ching-Ying,Lam,M
264712,Charles,Lampkin,M
265142,Cullen,Landis,M
265841,Frank,Langella,M
265937,Jørgen,Langhelle,M
266480,Andrzej,Lapicki,M
266689,Joe,Lara,M
267053,Pierre,Larquey,M
267085,Jorge,Larrea,M
267315,Darrell,Larson,M
267765,Sven,Lasta,M
268118,Dick (II),Lau,M
268279,Richard,Lauffen,M
269103,Walter,Law,M
269396,Mark Christopher,Lawrence,M
269595,Reginald,Lawson,M
269627,Jack,Lawton,M
270359,Jean,Le Scouarnec,M
271080,Héctor,Lechuga,M
271578,Dae-yeob,Lee,M
271647,Douglas,Lee,M
271730,Gu-sun,Lee,M
271792,Hyeong-jun,Lee,M
271797,Iain,Lee,M
271828,Jae-won,Lee,M
271945,Ju-il,Lee,M
271946,Ju-seok,Lee,M
272014,Kyeong-il,Lee,M
272019,Kyeong-yeong,Lee,M
272161,Randy (II),Lee,M
272297,Seung-hyeon (II),Lee,M
272307,Shin-jae,Lee,M
272343,Sun-jae,Lee,M
273322,Dorian,Leigh Parker,M
273783,Philippe,Lemaire,M
274634,Robert Z.,Leonard,M
274799,Yevgeni,Leonov,M
274930,Vladimir,Lepko,M
275015,Chete,Lera,M
275202,Philippe (I),Leroy,M
275243,Gunther,Lesage,M
275678,Jørgen,Leth,M
276210,Richard (I),Levin,M
276902,George J.,Lewis,M
277113,Ralph (I),Lewis,M
277265,Jerry,Lewkowitz,M
277519,Bruce,Li,M
277523,Chaoyou,Li,M
278282,Uldis,Lieldidz,M
278432,Miguel (I),Ligero,M
278716,Chang Jung (I),Lim,M
279117,E.K.,Lincoln,M
279349,Einar,Linden,M
279391,Erwin,Linder,M
279395,Max (I),Linder,M
279749,Charles Frederick,Lindsley,M
280067,John,Linnell,M
280314,Enrique,Liporace,M
281035,Linian,Liu,M
281076,Wenzhi,Liu,M
281133,Vasili,Livanov,M
281219,Jack (I),Livingston,M
282151,J.P.,Lockney,M
282649,Gerd,Lohmeyer,M
282652,Peter,Lohmeyer,M
283127,Tom,London,M
283435,Henry B.,Longhurst,M
283519,Greg (I),Longstreet,M
283557,Harry (I),Lonsdale,M
283559,Michael (I),Lonsdale,M
284819,Willard,Louis,M
285631,Fernando,Loza,M
286106,Wilfred,Lucas,M
286663,Bela,Lugosi,M
286801,Fernando,Luján,M
286879,Jorge,Luke,M
287933,Cisco,Lutu,M
288623,Eddie,Lyons,M
288756,Bert,Lytell,M
288788,L. Rogers,Lytton,M
288809,Stanislav,Lyubshin,M
289084,Carlos,López Moctezuma,M
289357,Andreas,Löffel,M
289528,Martin,Lüttge,M
289569,Aziz,M. Osman,M
289570,Balaiah,M.,M
289604,Geon-su,Ma,M
290067,Charles L.,MacDonald,M
290121,J. Farrell,MacDonald,M
290167,Mike,MacDonald,M
290261,Fred,Mace,M
290475,Edson,Machado,M
290785,Bobby,Mack,M
291146,Arthur,Mackley,M
291970,Francisco,Madrigano,M
292074,Luís,Madureira,M
292989,Bill,Maher,M
293031,Wally,Maher,M
293499,Harry,Mainhall,M
294224,Zygmunt,Malanowicz,M
294322,Fred,Malcolm,M
294360,Franz,Maldacea,M
294450,Josh,Malek,M
294482,Albert,Malera,M
294501,Pierre,Malet,M
295152,Leo D.,Maloney,M
295741,Navneeth,Mandavilli,M
295916,James,Mane Jr.,M
296451,Hank (I),Mann,M
297828,Fredric,March,M
298006,Elio,Marchi,M
299533,Goran,Markovic,M
299757,Bob (I),Marley,M
299816,Nathan,Marlow,M
300290,Eddie,Marrero,M
301395,Francis (III),Martin,M
302549,Pierre,Martot,M
302994,José Luis (III),Martínez,M
303049,Nacho,Martínez,M
303105,Ubaldo,Martínez,M
303322,Joseph,Marzano,M
303373,Zul Huzaimy,Marzuki,M
303852,Charles (I),Mason,M
303871,Dean E.,Mason,M
304747,Ignacio,Mateo,M
304910,Hans,Matheson,M
305430,Hiroki,Matsukata,M
305797,Jamisin,Matthews,M
306062,Vili,Matula,M
306122,Mikhail,Matveyev,M
306734,Carmen,Maxwell,M
307294,George,Mayo,M
308453,Roy L.,McCardell,M
309532,Joel,McCrea,M
309674,Philo,McCullough,M
309845,George,McDermott,M
310882,Albert,McGovern,M
310992,Walter,McGrail,M
311831,Sunny Jim,McKeen,M
312010,Robert (I),McKenzie,M
312304,Craig (I),McLachlan,M
312993,Rick (II),McMurray,M
314286,Pen,Medina,M
314498,Ralph,Meeker,M
315359,Eligio,Melfor,M
315631,William,Mellor,M
316792,Ángel,Menéndez,M
316862,Jo Eric,Mercado,M
316918,Jack,Mercer,M
317286,Mikhail,Merkulov,M
318131,Ken,Metcalfe,M
318433,Adolfo,Meyer,M
318503,Hans (I),Meyer,M
319868,Hikaru,Midorikawa,M
320168,George,Mihaita,M
320219,Tatsuya,Mihashi,M
320681,Pablo,Milanés,M
320763,Branislav-Ciga,Milenkovic,M
320972,Nikola,Milic,M
320995,Srboljub,Milin,M
321729,Marvin (I),Miller,M
321899,Rube,Miller,M
322257,Frank (VI),Mills,M
322528,Zoran (II),Milosavljevic,M
322604,John,Miltern,M
323176,Michael J.,Minor,M
323978,Jorge,Mistral,M
324304,Millard,Mitchell,M
324433,Robert,Mitchum,M
324575,Minoru,Mitsuyasu,M
324824,Kazufumi,Miyazawa,M
324914,Michitaro,Mizushima,M
325815,Pyotr,Mojseyev,M
326063,Enrique,Molina,M
326181,Antonio,Molino Rojo,M
326219,Kurt,Moll,M
326299,Patrick,Molloy,M
326486,Prince Rainier of,Monaco,M
327248,Monte (I),Montague,M
327737,Guillermo,Montesinos,M
327863,Ray (I),Montgomery,M
328015,Edouard,Montoute,M
328314,Paul (I),Mooney,M
328748,Owen,Moore,M
329078,Louis,Morabito,M
329381,Lee (I),Moran,M
330143,Nanni,Moretti,M
330269,Charles (IV),Morgan,M
330333,Frank (II),Morgan,M
330342,Gene (I),Morgan,M
330368,Jack (III),Morgan,M
330510,Terence (II),Morgan,M
330630,Masayuki (I),Mori,M
330677,Jim,Moriarty,M
332033,Cyril,Morton,M
333238,Frank,Mouris,M
333766,Zoltán,Mucsi,M
333904,Dan,Muggia,M
334190,Ilkka,Mukkala,M
334291,Jack,Mulhall,M
334714,Lewis,Mumford,M
334861,Roberto,Munguía,M
335228,Masahiro,Muramatsu,M
335398,Henry,Murdock,M
335735,Joe (IV),Murphy,M
337193,Norbert A.,Myles,M
337221,Thanasis,Mylonas,M
337541,László,Méhes,M
337550,Georges,Méliès,M
338142,Osami,Nabe,M
338431,T.S.,Nagabharana,M
338718,Tihamér,Nagy,M
338957,Tatsuya,Nakadai,M
339416,Kung-won,Nam,M
339543,Rama Rao Taraka,Nandamuri,M
340087,Clarence,Nash,M
340483,Yosuke,Natsuki,M
341645,Gabriel,Nehrebecki,M
341671,Hans,Neie,M
341720,James (I),Neill,M
342320,Jan,Nemec,M
344383,Mike (I),Nichols,M
345490,Yevgeni,Nikitin,M
345592,Dragan (I),Nikolic,M
345942,Thorsten,Nindel,M
347285,Henri,Norbert,M
348139,Frank,Notaro,M
348181,Günther,Notthoff,M
348392,Ramon,Novarro,M
348432,Tom,Novembre,M
348507,Nancho,Novo,M
348648,Wlodzimierz,Nowak,M
349156,Paavo,Nurmi,M
349836,Santos,Núñez,M
349952,Dave (I),O'Brien,M
350369,Edwin (II),O'Connor,M
351239,Edward (I),O'Neal,M
351395,James (II),O'Neill,M
351767,Peter (I),O'Toole,M
351989,Michael,Oberlander,M
352110,Claudio,Obregón,M
352275,Uwe,Ochsenknecht,M
352873,Ji-ho,Oh,M
352875,Ji-myeong,Oh,M
353191,Masumi,Okada,M
353385,Esat,Oktrova,M
354062,Guy,Oliver,M
354370,Alberto (I),Olmedo,M
354480,Art,Olsen,M
355226,Michael,Ontkean,M
356307,Silvio,Orsini,M
356439,Artie,Ortego,M
356455,Frank,Orth,M
356670,Polo (II),Ortín,M
357255,Richard,Osterweil,M
357823,Ernest,Ouedraogo,M
358574,Yusuf,Ozbek,M
359324,Alfred,Pagano,M
360116,Amol,Palekar,M
360625,Ricardo,Palmerola,M
360677,Dan,Palmquist,M
360755,Eduardo,Palomo,M
361265,J. Michael,Pank,M
361612,Nicholas,Pap,M
361770,Dionyssis,Papayannopoulos,M
362678,No-shik (I),Park,M
362714,Shin-yang,Park,M
362732,Won-sang,Park,M
362892,Doug,Parker,M
363480,Fran,Parra,M
363853,Venkateswara Rao,Paruchuri,M
364336,Dirch,Passer,M
364615,Bhasker,Patel,M
364935,Kevin,Patrick,M
366460,Luciano de,Pazos,M
367546,Kinsey,Peile,M
368456,D.A.,Pennebaker,M
369551,James,Perine,M
371585,Vidas,Petkevicius,M
371951,Cedomir,Petrovic,M
372458,Jose,Peña Pepet,M
373146,Eddie (I),Phillips,M
373382,Tim (III),Phillips,M
373756,Edward,Piccin,M
374131,Joseph,Piekarski,M
374425,Willy,Pierre,M
374611,Roger,Pigaut,M
375091,Paul,Pinceloup,M
375182,Harold,Pineda,M
375471,Arend,Pinoy,M
375475,Gordon,Pinsent,M
375860,Stefan,Piriov,M
376297,Florian,Pittis,M
376584,Ramon,Placencia,M
376897,Rudolf,Platte,M
377755,Gérard,Poirier,M
378285,'Snub',Pollard,M
379510,Danilo,Poprzen,M
380059,Sascha,Posch,M
380291,Victor,Potel,M
380408,Dennis,Potter,M
380981,Rutger,Powell,M
381622,Matías,Prats,M
382380,Dennis (I),Price,M
382929,Joost,Prinsen,M
382975,Herbert,Prior,M
384099,Jesús,Puente,M
385697,Guoqiang,Qu,M
387085,Georges,Rached,M
387382,Miomir,Radivojevic,M
387424,Zoran,Radmilovic,M
387758,Mark,Raffety,M
387852,Mohamed,Rageb,M
388657,Michael (I),Ralph,M
389008,P.,Ramlee,M
389438,Hani,Ramzi,M
389541,Raúl,Ramírez,M
390044,Czeslaw,Raniszewski,M
391335,Anatoli,Ravikovich,M
391445,Herbert,Rawlinson,M
391470,Antonio,Raxel,M
391885,Fred,Raynham,M
392053,Stephen (I),Rea,M
393102,Oliver (I),Reed,M
393928,Hal,Reid,M
394922,Omer,Renaud,M
395713,Matt,Revel,M
395859,Bruno,Rey,M
396320,Marcellas,Reynolds,M
397986,Larry (III),Richardson,M
398011,Miles,Richardson,M
399799,Frank,Ripploh,M
399861,Arthur,Riscoe,M
400257,Gary,Rivas,M
400350,Ariel,Rivera,M
400712,Nikos,Rizos,M
400827,Bert,Roach,M
400936,Jason,Robards,M
405117,Alberto,Rojas,M
405331,Joao,Roldan,M
407616,Modi,Rosenfeld,M
407793,Kadri,Roshi,M
411228,Marcelo,Ruggero,M
412141,Frank (II),Russell,M
413618,Jérémie,Rénier,M
414783,Diego,Saenz,M
415484,Eric,Sakach,M
415568,Nagatoshi,Sakamoto,M
416466,Rashid,Salleh,M
416989,William,Salyers,M
418575,Christian,Sandström,M
418641,Assetou,Sanfo,M
419018,José (I),Santamaría,M
419416,Charles (II),Santore,M
420812,Sasa,Satlan,M
421116,Rodney,Saulsberry,M
422041,Philip,Sayer,M
422053,Michael G.,Sayers,M
422079,Syd,Saylor,M
422282,Michael,Scalzo,M
425956,Dwight,Schultz,M
426185,Harry,Schumm,M
429179,Jared,Seide,M
429606,Khaled,Selim,M
429981,Jean-Marie,Semille,M
430034,Larry (I),Semon,M
430103,Ali,Sen,M
430164,Azlee,Senario,M
430349,Mack,Sennett,M
430641,Rade,Serbedzija,M
431107,Henri,Serre,M
431689,Hugh,Sexton,M
431851,Semih,Sezerli,M
433363,Brinsley,Shaw,M
433861,John (I),Sheehan,M
433916,Will E.,Sheerer,M
434445,Jean (I),Shepherd,M
435494,Yuki,Shimoda,M
435509,Sab,Shimono,M
435559,Min-cheol,Shin,M
435571,Sung-il,Shin,M
435576,Yeong-gyun,Shin,M
436470,George,Shrouder,M
436512,Yaoxuan,Shu,M
437302,Bernard,Siegel,M
438693,Heekura,Simba,M
439607,Bartleby,Simpson,M
440566,Richard (I),Sinnott,M
442849,Phillips,Smalley,M
443387,Brian Thomas,Smith,M
444429,Pete (I),Smith,M
445687,Eduardo,Sobral,M
445984,Andrei,Sokolov,M
447504,Antonio,Sorrentino,M
448121,Dan,Southworth,M
448264,Kurt,Sowinetz,M
452242,Jason,Statham,M
452532,Marshall,Stedman,M
454114,John (I),Steppling,M
456907,Dimitri,Storoge,M
459444,Bunta,Sugawara,M
461019,Grady (I),Sutton,M
461095,Gus,Suvall,M
461211,Shinichi (II),Suzuki,M
462856,József,Szarvas,M
463656,Salvador,Sánchez,M
463973,Kim Wilsborg,Sørensen,M
464347,Ljuba (I),Tadic,M
464825,Naozumi,Takahashi,M
465054,Naoto,Takenaka,M
465488,Sanjay,Talwar,M
466163,Hajime,Tanimoto,M
466940,Erol,Tas,M
467400,Arthur,Tavares,M
468629,John (II),Teeple,M
470189,Walter,Tetley,M
471171,Robert,Thomae,M
471173,Panagiotis,Thomaidis,M
471455,Henry (I),Thomas,M
471607,Lowell,Thomas,M
471986,Andy (I),Thompson,M
472016,Bob (VIII),Thompson,M
473450,Kartal,Tibet,M
473591,James,Tien,M
475003,Harry,Todd,M
475317,Lee,Tokar,M
476142,Mario,Tomás,M
476864,Juan de Dios,Torquemada,M
477335,Luis,Tosar,M
478731,Arthur,Treacher,M
480699,Yin,Tse,M
481485,Emilio,Tuero,M
482066,Sam,Turich,M
482533,Ben,Turpin,M
483508,Halil,Türkmen,M
484188,Tatsuo,Umemiya,M
485055,Paul (I),Usher,M
487552,Dries,van der Post,M
488096,Fred,Van Kuyk,M
488289,Stijn,Van Opstael,M
490681,Horacio,Vega,M
491003,Jose,Velazco,M
492553,Viktor,Verzhbitsky,M
493366,Ivica,Vidovic,M
495224,Venmani,Vishnu,M
496627,Theodore,von Eltz,M
499155,Adriano,Wajskol,M
499788,Johnnie (I),Walker,M
499934,Ron (II),Walker,M
500481,Jimmy,Wallington,M
501842,Delbert,Ward,M
501947,Larry (I),Ward,M
502798,Bryant,Washburn,M
504858,Frank (I),Weed,M
506827,Jan,Werich,M
508701,Kirke,White,M
509175,Orval,Whitlegs,M
509220,Gayne,Whitman,M
509261,James,Whitmore,M
509325,Frank,Whitson,M
512774,Si,Wills,M
514734,William,Wisher Jr.,M
518296,Yi,Wu,M
518599,Peter (II),Wylie,M
519130,Min,Xu,M
519131,Ming (II),Xu,M
520016,Shaolin,Yang,M
521556,Chick,York,M
522563,Jang-hyeon,Yu,M
523086,Hatjako,Yzangi,M
523736,Ahmed,Zaki,M
524221,Christos,Zannidea,M
525397,Demetrio Julian,Zeran,M
525777,Hengduo,Zhao,M
525978,Doskhan,Zholzhaksynov,M
526161,Kresimir,Zidaric,M
527648,Humberto,Zurita,M
527652,Rafael,Zurita,M
527688,Milos,Zutic,M
527974,Miguel Ángel,Álvarez 'El Men',M
528971,Kristyn,Abbadini,F
530845,Arlen,Aguayo-Stewart,F
531564,Filiz,Akin,F
532630,Joan,Alexander,F
533253,Beth (II),Allen,F
534938,Willeke van,Ammelrooy,F
535165,Elena,Anaya,F
536419,Sandrine,André,F
536641,Lela,Anggraini,F
536784,Etti,Ankri,F
536930,Malena,Anousaki,F
537376,Tsuru,Aoki,F
539085,Jessica,Aronoff,F
543807,Sonja,Ball,F
545168,Edda,Barends,F
546334,Clara,Barry,F
548062,Daniela,Baz,F
550807,Tina,Benko,F
553057,Vedah,Bertram,F
554300,Andrée,Bill,F
555920,Nida,Blanca,F
558845,Maria de,Booy,F
560744,Dorothy,Boyd,F
561851,Sammi,Branson,F
562433,Mirela,Brekalo,F
562609,Evelyn,Brent,F
563256,Dr.,Brink,F
566397,Nathalie,Buffat,F
568644,Daniela,Bäder,F
569391,Darian,Caine,F
571457,Constança,Capdeville,F
574234,Amira,Casar,F
576397,Mine,Cezzar,F
576857,Dany,Chamoun,F
576925,Tanya,Champoux,F
577411,Kiera,Chaplin,F
577867,Debbie,Chasan,F
578093,Dilli,Chaudhary,F
579156,Julia,Child,F
579289,Windy,Chindyana,F
579302,Li,Ching,F
579585,Eun-hie,Choi,F
579623,Nam-hyeon,Choi,F
582855,Ann,Codee,F
586369,Alexis,Corey,F
591171,Jeanne,d'Alcy,F
591640,Alejandra,Da Passano,F
592821,Laurie,Dane,F
593104,Thelma,Daniels,F
593972,Kelly,Daugherty,F
595927,Isabel,de Castro,F
601741,Sri,Dewi,F
603671,Alice,Dixson,F
607579,Lola,Dueñas,F
609375,Florence,Dye,F
611530,Athar,El-Hakim,F
611872,Evangelina,Elizondo,F
615316,Bessie,Eyton,F
615718,Sydney,Fairbrother,F
618997,Christine,Fetzer,F
623616,Marina,Foïs,F
625333,Gertrud,Fridh,F
626661,Jeanne,Fusier-Gir,F
631387,Anastasiya,Georgiyevskaya,F
634056,Michèle,Gleizer,F
637340,Anabel,Gracia,F
638706,Staci,Greason,F
639591,Charlotte,Gretoft,F
641733,Sophie,Guillemin,F
642111,Nina,Gunnarsdottir,F
645659,Ji-hye (I),Han,F
649366,Miki (II),Hayashi,F
649686,Wendy,Haynes,F
650415,Chris,Hegedus,F
650469,Mette (I),Heiberg,F
651303,Grace (I),Henderson,F
653809,Jessica (III),Hill,F
653848,Lethia,Hill,F
655504,Jennifer,Holder,F
657665,Annelise,Hovmand,F
658922,Gladys,Hulette,F
659251,Linda,Hunt,F
664172,Showkar,Janaki,F
664606,Camille,Japy,F
664989,Vanessa,Jay,F
665765,Eva,Jenícková,F
669073,Jeung-nyeo,Ju,F
671124,Kazuko,Kano,F
673656,Crystal,Keith,F
675146,Deborah,Kerr,F
676236,A-ryeong,Kim,F
677049,Rose,King,F
678505,Anja,Kling,F
686198,Teri,Lally,F
686683,Madiana,Lamouret,F
688474,Katya,Larsen,F
691567,Ji-hyeon,Lee,F
693059,Jacqueline,Lemaire,F
694175,Mimi,Lesseos,F
694648,Amy,Levitan,F
698595,Phyllis (I),Logan,F
700560,Louise,Lovely,F
701674,Adelina,Luna,F
703010,Helle,Lyster,F
703423,Elina,Löwensohn,F
703754,June,MacCloy,F
703990,Surya,MacGregor,F
704821,Rikee,Madoff,F
706642,Vesna,Malohodzic,F
709456,Yvonne,Mario,F
711609,Ksenija,Martinov,F
714276,Ann,May,F
715100,Andrea,McArdle,F
716434,Reba,McEntire,F
720103,Monique,Mercure,F
724983,Silvia,Mocci,F
733749,Jeong-im,Nam,F
736531,Ping,Ni,F
737513,Dolores,Nikolis,F
737997,Irina,Nizina,F
741272,Maureen,O'Sullivan,F
745562,Zsa Zsa,Padilla,F
746502,Patricia (I),Palmer,F
748034,Barbara,Parkins,F
748303,Lee (I),Parry,F
750021,Pandora,Peaks,F
752043,Katherine (I),Perry,F
752183,Caisa,Persson,F
758291,Beulah,Poynter,F
761020,Mae,Questel,F
761424,Ae,Ra,F
762075,Nezha,Rahile,F
766111,Yexiang,Ren,F
766314,Claudia,Renner,F
766600,Lynette,Retief,F
768699,Diana,Rigg,F
772391,Ruth,Roland,F
777792,Leyla,Saadi,F
778405,Inge,Sagild,F
778542,Laure,Sainclair,F
781188,Sandrine,Santos,F
789759,Hallie,Shepherd,F
795559,Jamie,Smith-Jackson,F
797926,Britney,Spears,F
799144,Grace,Stafford,F
799761,Nina,Star,F
803960,Zdena,Studenková,F
804027,Sharman,Sturgess,F
804470,Jean,Suhas,F
806361,Melanie,Sykes,F
812023,Sandrine,Thomas,F
814138,Jamie,Tolbert,F
814218,Betsy,Toll,F
815001,Diana,Torres,F
816434,Irene,Tripod,F
819133,Margaret,Undiel,F
822085,Suzane,Vanina,F
824678,Silvia,Vich,F
828060,Tracey,Wadey,F
833710,Mrs. Thomas,Whiffen,F
835070,Olivia (I),Wilde,F
835145,Julie,Wildman,F
836252,Holly,Willoughby,F
837182,Alice,Winocour,F
837941,Maria-Debora,Wolf,F
843629,Cécile,Zervudacki,F
